,_id,name,warband,subfaction,grand_alliance,movement,toughness,wounds,runemarks,points,weapon_1_attacks,weapon_1_dmg_crit,weapon_1_dmg_hit,weapon_1_max_range,weapon_1_min_range,weapon_1_runemark,weapon_1_strength,weapon_2_attacks,weapon_2_dmg_crit,weapon_2_dmg_hit,weapon_2_max_range,weapon_2_min_range,weapon_2_runemark,weapon_2_strength
830,fc246066,Freeguild Cavalier,Cities of Sigmar: Castelite Hosts,,order,9,5,20,['mount'],165,3,4,2,1,0,sword,4,,,,,,,
831,a594cd6b,Freeguild Cavalier Arch-Knight,Cities of Sigmar: Castelite Hosts,,order,9,5,24,"['hero', 'mount']",205,3,5,2,1,0,sword,4,,,,,,,
832,12ae35bc,Fusil-Major on Ogor Warhulk,Cities of Sigmar: Castelite Hosts,,order,4,6,35,"['hero', 'elite', 'bulwark']",245,3,4,3,1,0,club,6,2.0,4.0,2.0,24.0,6.0,ranged,4.0
833,cf0d60d4,Freeguild Cavalier-Marshal,Cities of Sigmar: Castelite Hosts,,order,9,5,26,"['hero', 'mount']",255,4,5,2,1,0,sword,5,,,,,,,
834,234e87ad,Pater Filius,Cities of Sigmar: Castelite Hosts,Brethren of the Bolt,order,4,4,25,['hero'],150,3,3,2,1,0,club,3,1.0,2.0,1.0,7.0,3.0,blast,1.0
835,adf9a5d6,Friar Galvic,Cities of Sigmar: Castelite Hosts,Brethren of the Bolt,order,4,4,18,[],140,4,4,2,1,0,club,4,1.0,2.0,1.0,7.0,3.0,blast,1.0
836,58eca0a9,Soror Tazat,Cities of Sigmar: Castelite Hosts,Brethren of the Bolt,order,4,3,12,[],105,5,3,2,1,0,club,3,1.0,2.0,1.0,7.0,3.0,blast,1.0
837,e9705ef3,Acolyte Arcus,Cities of Sigmar: Castelite Hosts,Brethren of the Bolt,order,4,3,10,[],95,3,3,1,2,0,club,4,1.0,2.0,1.0,7.0,3.0,blast,1.0
838,07be27e9,Scorched Yakob,Cities of Sigmar: Castelite Hosts,Brethren of the Bolt,order,4,3,10,[],85,5,2,1,1,0,club,3,1.0,2.0,1.0,7.0,3.0,blast,1.0
839,eaec58a2,Ironbreaker,Cities of Sigmar: Dispossessed,,order,3,5,12,['bulwark'],65,3,3,1,1,0,hammer,3,,,,,,,
840,f86feaaf,Longbeard with Ancestral Weapon and Gromril Shield,Cities of Sigmar: Dispossessed,,order,3,5,12,['champion'],70,3,4,2,1,0,hammer,3,,,,,,,
841,353ccf7c,Hammerer,Cities of Sigmar: Dispossessed,,order,3,4,12,['destroyer'],75,3,5,2,1,0,hammer,4,,,,,,,
842,7eb24003,Longbeard with Ancestral Great Axe,Cities of Sigmar: Dispossessed,,order,3,4,12,['champion'],75,3,4,2,1,0,axe,4,,,,,,,
843,17bfdc39,Irondrake,Cities of Sigmar: Dispossessed,,order,3,4,12,['elite'],75,2,2,1,1,0,unarmed,3,2.0,4.0,1.0,12.0,3.0,ranged,3.0
844,5c8db207,Ironbeard with Drakefire Pistol and Cinderblast Bomb,Cities of Sigmar: Dispossessed,,order,3,4,16,"['hero', 'bulwark']",110,2,4,2,5,3,blast,5,3.0,3.0,1.0,8.0,0.0,ranged,3.0
845,3dd9ab0b,Old Guard with Ancestral Weapon and Gromril Shield,Cities of Sigmar: Dispossessed,,order,3,5,16,"['hero', 'champion']",115,4,4,2,1,0,axe,3,,,,,,,
846,46f24f9a,Runelord,Cities of Sigmar: Dispossessed,,order,3,4,20,"['hero', 'priest']",115,3,4,2,1,0,hammer,4,,,,,,,
847,bce5a104,Keeper of the Gate,Cities of Sigmar: Dispossessed,,order,3,4,16,"['hero', 'destroyer']",120,4,5,2,1,0,hammer,4,,,,,,,
848,4de3176c,Warden King,Cities of Sigmar: Dispossessed,,order,3,5,22,"['hero', 'brute']",145,4,5,2,1,0,hammer,4,,,,,,,
849,87939494,Cogsmith,Cities of Sigmar: Dispossessed,,order,3,4,20,"['hero', 'trapper']",145,3,4,2,1,0,axe,4,2.0,4.0,2.0,12.0,3.0,ranged,4.0
850,f84e4610,Ironwarden with Grudgehammer Torpedo,Cities of Sigmar: Dispossessed,,order,3,4,16,"['hero', 'elite']",160,3,3,1,1,0,unarmed,3,2.0,5.0,2.0,15.0,3.0,ranged,5.0
851,9bb7b4e4,Gyrocopter,Cities of Sigmar: Dispossessed,,order,12,4,22,['fly'],190,2,4,2,1,0,blast,4,2.0,3.0,1.0,12.0,3.0,ranged,4.0
852,2d7e63f1,Gyrobomber,Cities of Sigmar: Dispossessed,,order,10,4,25,['fly'],215,3,4,2,1,0,blast,5,3.0,3.0,1.0,15.0,3.0,ranged,4.0
853,1d0c5423,Grotbiter,Order of Azyr,Hexbane's Hunters,order,6,3,6,['beast'],55,2,3,2,1,0,fangs,3,,,,,,,
854,84a2c1df,Ratspike,Order of Azyr,Hexbane's Hunters,order,6,3,6,['beast'],55,2,3,2,1,0,fangs,3,,,,,,,
855,93db72a2,Brydget Axwold,Order of Azyr,Hexbane's Hunters,order,4,3,10,['warrior'],95,3,3,2,1,0,axe,3,2.0,3.0,2.0,6.0,0.0,ranged,5.0
856,23ee45b1,Aemos Duncarrow,Order of Azyr,Hexbane's Hunters,order,4,4,15,['warrior'],105,3,4,2,1,0,axe,5,,,,,,,
857,210e343f,Haskel Hexbane,Order of Azyr,Hexbane's Hunters,order,4,4,20,"['hero', 'warrior']",125,4,4,2,1,0,club,3,3.0,3.0,1.0,8.0,0.0,ranged,4.0
858,5a274449,Quiet Pock,Order of Azyr,Hexbane's Hunters,order,4,4,10,"['brute', 'warrior']",150,2,3,1,1,0,club,3,2.0,6.0,3.0,15.0,3.0,ranged,4.0
859,e3fdafae,Hanniver Toll,Order of Azyr,Saviours of Cinderfall,order,4,3,20,"['hero', 'agile', 'warrior']",125,4,5,2,1,0,sword,3,3.0,3.0,1.0,8.0,0.0,ranged,4.0
860,b77deaf5,Armand Callis,Order of Azyr,Saviours of Cinderfall,order,4,4,18,"['scout', 'warrior']",130,2,3,2,1,0,sword,4,3.0,3.0,2.0,8.0,0.0,ranged,4.0
861,621649f9,"Valius, The Keeper Aqshian",Order of Azyr,Saviours of Cinderfall,order,4,6,30,"['bulwark', 'warrior']",220,4,5,3,1,0,sword,5,,,,,,,
862,2a55d1ea,Mistress Verentia,Order of Azyr,Saviours of Cinderfall,order,4,3,15,['terrifying'],100,3,4,2,1,0,sword,3,1.0,6.0,3.0,8.0,0.0,ranged,4.0
863,636f0302,Lyssa Revenya,Order of Azyr,Saviours of Cinderfall,order,4,3,15,"['trapper', 'fly']",75,2,3,1,3,0,reach,3,,,,,,,
864,36e88245,Balthus,Order of Azyr,Saviours of Cinderfall,order,6,4,8,['beast'],95,4,4,1,1,0,claws,4,,,,,,,
865,w1g4hyns,Galen ven Denst,Order of Azyr,,order,4,4,20,"['hero', 'berserker', 'warrior']",135,3,4,2,1,0,sword,4,3.0,3.0,1.0,8.0,0.0,ranged,4.0
866,cbd5wva2,Doralia ven Denst,Order of Azyr,,order,4,4,18,"['hero', 'frenzied', 'warrior']",125,2,4,2,1,0,sword,4,2.0,4.0,1.0,15.0,3.0,ranged,4.0
867,47yxu2hf,Jelsen Darrock,Order of Azyr,,order,4,4,20,"['hero', 'destroyer', 'warrior']",185,3,4,2,1,0,sword,5,2.0,4.0,2.0,20.0,6.0,ranged,4.0
868,0fbb85de,Arkanaut Company Privateer with Privateer Pistol and Arkanaut Cutter,Kharadron Overlords,,order,3,3,12,[],60,3,3,1,1,0,axe,3,2.0,3.0,1.0,8.0,0.0,ranged,3.0
869,103c68c3,Arkanaut Company Privateer with Skypike,Kharadron Overlords,,order,3,3,12,[],75,3,5,2,2,0,spear,4,,,,,,,
870,a22be631,Arkanaut Company Privateer with Aethermatic Volley Gun,Kharadron Overlords,,order,3,3,12,[],80,2,3,1,1,0,unarmed,3,3.0,3.0,1.0,15.0,3.0,ranged,3.0
871,eb8ae4f1,Company Captain,Kharadron Overlords,,order,3,3,16,['hero'],90,4,4,2,1,0,axe,3,3.0,3.0,1.0,8.0,0.0,ranged,3.0
872,ad08bb8b,Arkanaut Company Privateer with Light Skyhook,Kharadron Overlords,,order,3,3,12,[],105,2,3,1,1,0,unarmed,3,2.0,5.0,2.0,15.0,3.0,ranged,4.0
873,349aba3b,Grundstok Thunderer with Aethershot Rifle,Kharadron Overlords,,order,3,4,12,['elite'],105,2,3,1,1,0,unarmed,3,2.0,4.0,2.0,15.0,3.0,ranged,4.0
874,60c75c84,Grundstok Thunderer with Decksweeper,Kharadron Overlords,,order,3,4,12,['elite'],105,2,3,1,1,0,unarmed,3,4.0,4.0,1.0,10.0,3.0,ranged,4.0
875,f0608a76,Grundstok Thunderer with Aetheric Fumigator,Kharadron Overlords,,order,3,4,12,['elite'],105,4,4,1,6,0,ranged,5,,,,,,,
876,eced05ff,Grundstok Thunderer with Aethercannon,Kharadron Overlords,,order,3,4,12,['elite'],130,2,3,1,1,0,unarmed,3,1.0,10.0,5.0,10.0,3.0,ranged,5.0
877,1a02e8b8,Aetheric Navigator,Kharadron Overlords,,order,3,4,20,"['hero', 'mystic']",130,3,4,2,1,0,club,4,3.0,4.0,1.0,8.0,0.0,ranged,4.0
878,d16ca6c1,Grundstok Thunderer with Grundstok Mortar,Kharadron Overlords,,order,3,4,12,['elite'],145,2,3,1,1,0,unarmed,3,3.0,6.0,3.0,12.0,6.0,ranged,3.0
879,0f0676da,Endrinmaster with Endrinharness,Kharadron Overlords,,order,3,4,22,"['hero', 'brute']",140,3,5,3,1,0,hammer,5,,,,,,,
880,cdc54cb8,Arkanaut Admiral,Kharadron Overlords,,order,3,4,22,['hero'],155,4,5,3,1,0,hammer,4,3.0,4.0,1.0,8.0,0.0,ranged,4.0
881,e5a59966,Aether-khemist,Kharadron Overlords,,order,3,4,20,"['hero', 'destroyer']",155,3,4,1,1,0,unarmed,3,6.0,3.0,1.0,6.0,0.0,ranged,4.0
882,f3383c50,Gunnery Sergeant,Kharadron Overlords,,order,3,4,16,"['hero', 'elite', 'scout']",165,3,3,1,1,0,unarmed,3,3.0,4.0,2.0,15.0,3.0,ranged,4.0
883,7e8f4932,Endrinrigger with Aethermatic Volley Gun,Kharadron Overlords,,order,10,4,16,['fly'],170,2,3,1,1,0,unarmed,3,3.0,3.0,1.0,15.0,3.0,ranged,3.0
884,0f301ca5,Skywarden with Aethermatic Volley Gun,Kharadron Overlords,,order,10,4,16,"['fly', 'trapper']",175,2,3,1,1,0,unarmed,3,3.0,3.0,1.0,15.0,3.0,ranged,3.0
885,6d96d4da,Skywarden with Vulcaniser Pistol and Skypike,Kharadron Overlords,,order,10,4,16,"['fly', 'trapper']",185,3,5,2,2,0,spear,4,2.0,3.0,1.0,8.0,0.0,ranged,3.0
886,fa7d34f2,Endrinrigger with Grapnel Launcher,Kharadron Overlords,,order,10,4,16,"['fly', 'agile']",190,2,3,1,1,0,unarmed,3,2.0,3.0,1.0,20.0,6.0,ranged,3.0
887,c7591b05,Endrinrigger with Rapid-fire Rivet Gun and Aethermatic Saw,Kharadron Overlords,,order,10,4,16,['fly'],190,3,5,2,1,0,sword,5,2.0,4.0,1.0,8.0,0.0,ranged,4.0
888,9b7abae6,Skywarden with Grapnel Launcher,Kharadron Overlords,,order,10,4,16,"['fly', 'trapper', 'agile']",195,2,3,1,1,0,unarmed,3,2.0,3.0,1.0,20.0,6.0,ranged,3.0
889,74604216,Endrinrigger with Drill Launcher,Kharadron Overlords,,order,10,4,16,['fly'],215,2,3,1,1,0,unarmed,3,2.0,4.0,2.0,20.0,6.0,ranged,5.0
890,f7b036d0,Skywarden with Drill Launcher,Kharadron Overlords,,order,10,4,16,"['fly', 'trapper']",220,2,3,1,1,0,unarmed,3,2.0,4.0,2.0,20.0,6.0,ranged,5.0
891,6dca67c5,Endrinrigger with Skyhook,Kharadron Overlords,,order,10,4,16,['fly'],230,2,3,1,1,0,unarmed,3,2.0,5.0,3.0,20.0,6.0,ranged,4.0
892,75db5d9d,Skywarden with Skyhook,Kharadron Overlords,,order,10,4,16,"['fly', 'trapper']",230,2,3,1,1,0,unarmed,3,2.0,5.0,3.0,20.0,6.0,ranged,4.0
893,c20a5b9b,Custodian,Kharadron Overlords,,order,10,4,20,"['fly', 'hero', 'trapper']",240,4,5,2,2,0,spear,4,2.0,3.0,1.0,8.0,0.0,ranged,3.0
894,768f9dcd,Mizzenmaster,Kharadron Overlords,,order,10,4,20,"['fly', 'hero']",250,4,5,2,1,0,sword,5,2.0,4.0,1.0,8.0,0.0,ranged,4.0
895,73be6480,Endrinmaster with Dirigible Suit,Kharadron Overlords,,order,10,4,25,"['fly', 'hero']",275,4,4,2,1,0,sword,4,2.0,6.0,3.0,12.0,3.0,ranged,5.0
896,bba5121c,Garodd Alensen,Kharadron Overlords,Thundrik's Profiteers,order,3,3,14,[],60,3,3,1,1,0,sword,3,2.0,3.0,1.0,8.0,0.0,ranged,3.0
897,4ef78342,Enrik Ironhail,Kharadron Overlords,Thundrik's Profiteers,order,3,3,14,[],140,2,3,1,1,0,unarmed,3,6.0,3.0,1.0,15.0,3.0,ranged,3.0
898,dde0d2e8,Dead-eye Lund,Kharadron Overlords,Thundrik's Profiteers,order,3,4,14,['elite'],115,2,3,1,1,0,unarmed,3,2.0,4.0,2.0,15.0,3.0,ranged,4.0
899,f49d9de4,Bjorgen Thundrik,Kharadron Overlords,Thundrik's Profiteers,order,3,4,24,"['hero', 'destroyer']",170,3,4,1,1,0,unarmed,3,3.0,5.0,2.0,9.0,3.0,blast,5.0
900,7ce57849,Khazgan Drakkskewer,Kharadron Overlords,Thundrik's Profiteers,order,10,4,18,['fly'],185,3,5,2,2,0,spear,4,2.0,3.0,1.0,8.0,0.0,ranged,3.0
901,311fd049,Codewright,Kharadron Overlords,,order,3,4,16,"['hero', 'icon-bearer']",95,3,3,1,1,0,unarmed,3,2.0,3.0,1.0,8.0,0.0,ranged,3.0
902,ab53faae,Null-Khemist,Kharadron Overlords,,order,10,4,25,"['hero', 'fly', 'champion']",280,3,3,2,1,0,claws,3,6.0,2.0,2.0,8.0,0.0,blast,6.0
903,f1c7be0e,Vongrim Harpoon Crew,Kharadron Overlords,,order,10,3,14,"['fly', 'bulwark']",115,3,3,1,1,0,sword,3,3.0,3.0,1.0,8.0,0.0,ranged,3.0
904,634ea06d,Vongrim Salvager,Kharadron Overlords,,order,10,3,14,"['fly', 'warrior']",120,1,3,2,3,2,sword,3,8.0,3.0,1.0,3.0,1.0,ranged,2.0
905,df9fe661,Scalebreaker with Fyresteel Splitaxe,Vulkyn Flameseekers,,order,3,4,12,['elite'],95,3,4,2,2,0,axe,5,2.0,3.0,1.0,8.0,0.0,ranged,4.0
906,e00e73d1,Scalebreaker with Bokaz,Vulkyn Flameseekers,,order,3,4,12,['elite'],95,3,5,2,2,0,spear,4,2.0,3.0,1.0,8.0,0.0,ranged,4.0
907,56748d38,Kyndledroth,Vulkyn Flameseekers,,order,4,4,10,['beast'],95,4,3,2,1,0,claws,4,1.0,4.0,2.0,8.0,0.0,blast,6.0
908,8770f3ac,Drothmaster,Vulkyn Flameseekers,,order,3,4,20,"['elite', 'destroyer']",125,3,4,2,3,0,reach,4,2.0,3.0,1.0,8.0,0.0,ranged,4.0
909,22956036,Drothblood Thane,Vulkyn Flameseekers,,order,3,5,20,"['elite', 'berserker']",140,5,4,2,1,0,axe,4,2.0,3.0,1.0,8.0,0.0,ranged,4.0
910,64ee2181,Vulkyn Runefather with Drothvault Greataxe,Vulkyn Flameseekers,,order,3,5,22,"['hero', 'elite']",150,4,4,2,2,0,axe,4,2.0,3.0,1.0,8.0,0.0,ranged,4.0
911,a9d356ed,Vulkyn Runefather with Mastercrafted Bokaz,Vulkyn Flameseekers,,order,3,5,22,"['hero', 'elite']",150,3,5,2,2,0,spear,5,2.0,3.0,1.0,8.0,0.0,ranged,4.0
912,0e863d75,Vanari Auralan Warden,Lumineth Realm-lords,,order,5,4,8,['warrior'],65,3,4,1,3,0,spear,3,,,,,,,
913,54e95d67,Alarith Stoneguard with Stone Mallet,Lumineth Realm-lords,,order,3,4,12,['brute'],85,3,4,2,2,0,hammer,5,,,,,,,
914,0f16f044,Alarith Stoneguard with Diamondpick Hammer,Lumineth Realm-lords,,order,3,4,12,['brute'],85,3,5,2,2,0,hammer,4,,,,,,,
915,65fc0654,High Sentinel,Lumineth Realm-lords,,order,5,3,12,"['hero', 'warrior', 'scout']",90,3,4,2,1,0,sword,3,,,,,,,
916,f2d3c2e1,Vanari Auralan Sentinel,Lumineth Realm-lords,,order,5,3,8,['warrior'],90,3,3,1,1,0,dagger,3,2.0,3.0,1.0,15.0,3.0,ranged,3.0
917,7ca4e90b,High Warden,Lumineth Realm-lords,,order,5,4,12,"['hero', 'warrior', 'trapper']",95,3,4,2,1,0,sword,3,,,,,,,
918,eeba329c,Scinari Cathallar,Lumineth Realm-lords,,order,5,3,16,"['hero', 'terrifying']",95,2,4,2,1,0,blast,4,,,,,,,
919,97858b65,Truestone Seneschal,Lumineth Realm-lords,,order,3,4,16,"['hero', 'brute']",105,4,4,2,1,0,hammer,4,,,,,,,
920,a0146a89,Vanari Bladelord,Lumineth Realm-lords,,order,5,3,12,"['warrior', 'frenzied']",110,3,5,2,2,0,sword,4,,,,,,,
921,62b10a27,Scinari Calligrave,Lumineth Realm-lords,,order,5,3,18,"['hero', 'elite']",120,2,4,1,1,0,sword,3,2.0,6.0,3.0,7.0,3.0,blast,3.0
922,d54f7484,Scinari Loreseeker,Lumineth Realm-lords,,order,5,3,18,"['hero', 'destroyer']",125,3,4,2,1,0,sword,4,2.0,6.0,3.0,7.0,3.0,blast,3.0
923,2bafb07a,Scinari Enlightener,Lumineth Realm-lords,,order,5,3,18,['hero'],140,3,4,2,1,0,sword,3,4.0,3.0,1.0,12.0,3.0,blast,4.0
924,f9eb13e8,Bladelord Seneschal with Sunmetal Dual Blades,Lumineth Realm-lords,,order,5,3,16,"['hero', 'warrior', 'frenzied']",145,5,4,2,1,0,sword,4,,,,,,,
925,7c2e6569,Hurakan Windcharger,Lumineth Realm-lords,,order,12,3,18,"['agile', 'berserker']",145,4,3,1,1,0,claws,3,2.0,4.0,1.0,10.0,0.0,ranged,4.0
926,29aafad6,Bladelord Seneschal with Sunmetal Greatblade,Lumineth Realm-lords,,order,5,3,16,"['hero', 'warrior', 'frenzied']",150,4,5,2,2,0,sword,4,,,,,,,
927,da1e2690,Alarith Stonemage,Lumineth Realm-lords,,order,5,4,20,"['hero', 'mystic', 'fly']",155,3,4,1,2,0,mace,3,2.0,6.0,3.0,7.0,3.0,blast,3.0
928,67b97055,Vanari Dawnrider,Lumineth Realm-lords,,order,10,4,18,"['warrior', 'mount']",160,4,4,2,2,0,spear,3,,,,,,,
929,bef68181,Windspeaker Seneschal,Lumineth Realm-lords,,order,12,3,22,"['hero', 'berserker', 'agile']",185,4,3,1,1,0,claws,3,3.0,4.0,1.0,10.0,0.0,ranged,4.0
930,9b03a8f2,Hurakan Windmage,Lumineth Realm-lords,,order,12,3,22,"['hero', 'agile', 'fly']",195,3,4,1,1,0,club,3,2.0,6.0,3.0,7.0,3.0,blast,3.0
931,68f9749e,Steedmaster,Lumineth Realm-lords,,order,10,4,22,"['hero', 'warrior', 'mount']",205,4,4,2,2,0,spear,4,,,,,,,
932,6f24b3ed,Vanari Lord Regent,Lumineth Realm-lords,,order,10,4,28,"['hero', 'warrior', 'mount']",235,4,5,2,1,0,sword,4,2.0,6.0,3.0,7.0,3.0,blast,3.0
933,a94938d9,Senaela,Lumineth Realm-lords,Myari's Purifiers,order,5,3,10,['warrior'],95,3,3,1,1,0,dagger,3,2.0,3.0,1.0,15.0,3.0,ranged,3.0
934,14206cb0,Ailenn the Mind's Edge,Lumineth Realm-lords,Myari's Purifiers,order,5,3,14,"['frenzied', 'warrior']",105,3,5,2,1,0,sword,4,,,,,,,
935,8167aef1,Bahannar,Lumineth Realm-lords,Myari's Purifiers,order,3,4,14,['brute'],90,3,4,2,2,0,hammer,5,,,,,,,
936,28e8eb85,Myari Lightcaller,Lumineth Realm-lords,Myari's Purifiers,order,5,3,20,"['hero', 'scout']",120,3,4,1,1,0,club,3,2.0,6.0,3.0,7.0,3.0,blast,3.0
937,4c8c3f46,Tree-Revenant,Sylvaneth,,order,4,3,10,['warrior'],65,3,3,1,1,0,sword,3,,,,,,,
938,d24e0a5c,Dryad,Sylvaneth,,order,5,3,10,['scout'],70,4,3,1,1,0,claws,3,,,,,,,
939,9722eb47,Spite-Revenant,Sylvaneth,,order,4,3,10,['terrifying'],75,4,3,1,1,0,claws,4,,,,,,,
940,0f6bb606,Tree-Revenant Scion with Enchanted Blade,Sylvaneth,,order,4,3,15,"['hero', 'warrior']",110,4,4,2,1,0,sword,3,,,,,,,
941,6f4e923e,Tree-Revenant Scion with Protector Glaive,Sylvaneth,,order,4,3,15,"['hero', 'warrior']",115,3,5,2,2,0,spear,3,,,,,,,
942,3a6af4aa,Gossamid Archer,Sylvaneth,,order,10,3,10,"['fly', 'trapper']",130,2,2,1,1,0,claws,3,2.0,4.0,1.0,10.0,3.0,ranged,3.0
943,e1c36eb5,Branch Nymph,Sylvaneth,,order,5,3,15,"['hero', 'scout']",140,4,4,2,1,0,claws,4,,,,,,,
944,c76fe85a,Shadestalker,Sylvaneth,,order,4,3,15,"['hero', 'terrifying']",140,5,4,2,1,0,claws,4,,,,,,,
945,855ff6e7,Branchwraith,Sylvaneth,,order,6,3,18,"['hero', 'berserker']",145,3,4,2,1,0,claws,3,2.0,6.0,3.0,7.0,3.0,blast,3.0
946,ec06b688,Branchwych,Sylvaneth,,order,6,3,20,"['hero', 'mystic']",145,3,4,1,2,0,scythe,3,2.0,6.0,3.0,7.0,3.0,blast,3.0
947,8a4d5f1a,Revenant Seeker,Sylvaneth,,order,10,4,20,"['fly', 'sentience']",165,3,4,2,1,0,scythe,3,,,,,,,
948,380e3761,Flitwing Scion,Sylvaneth,,order,10,3,15,"['fly', 'hero', 'trapper']",170,2,3,1,1,0,claws,3,3.0,4.0,1.0,10.0,3.0,ranged,3.0
949,0bbdea02,Kurnoth Hunter with Kurnoth Greatsword,Sylvaneth,,order,4,4,28,[],170,4,5,2,1,0,sword,5,,,,,,,
950,fa35c150,Kurnoth Hunter with Kurnoth Scythe,Sylvaneth,,order,4,4,28,[],185,3,6,3,2,0,scythe,5,,,,,,,
951,0766a660,Spiterider Lancer,Sylvaneth,,order,12,4,20,"['fly', 'sentience']",185,3,5,1,2,0,spear,4,,,,,,,
952,c9d7c7fb,Kurnoth Hunter with Kurnoth Greatbow,Sylvaneth,,order,4,4,28,[],195,3,4,2,1,0,claws,5,2.0,5.0,2.0,20.0,3.0,ranged,4.0
953,c287f7d8,Revenant Soulwarden,Sylvaneth,,order,10,4,25,"['fly', 'hero', 'sentience']",210,4,4,2,1,0,scythe,3,,,,,,,
954,8e682326,Kurnoth Huntmaster with Kurnoth Greatsword,Sylvaneth,,order,4,4,32,['hero'],215,5,5,2,1,0,sword,5,,,,,,,
955,fd4e095d,Spiterider Scion,Sylvaneth,,order,12,4,25,"['fly', 'hero', 'sentience']",240,4,5,1,2,0,spear,4,,,,,,,
956,f3ad3792,Kurnoth Huntmaster with Kurnoth Scythe,Sylvaneth,,order,4,4,32,['hero'],245,4,6,3,2,0,scythe,5,,,,,,,
957,f24a1ee1,Kurnoth Huntmaster with Kurnoth Greatbow,Sylvaneth,,order,4,4,32,['hero'],255,3,4,2,1,0,claws,5,3.0,5.0,2.0,20.0,3.0,ranged,4.0
958,c459d500,Arch-Revenant,Sylvaneth,,order,10,4,25,"['hero', 'destroyer', 'fly']",260,4,5,2,2,0,spear,4,,,,,,,
959,4c7cfa61,Lighaen,Sylvaneth,Skaeth's Wild Hunt,order,8,3,8,['beast'],65,3,4,1,1,0,fangs,3,,,,,,,
960,67eef50b,Sheoch,Sylvaneth,Skaeth's Wild Hunt,order,5,3,10,[],75,4,4,1,1,0,sword,3,,,,,,,
961,90f714c0,Althaen,Sylvaneth,Skaeth's Wild Hunt,order,5,3,10,[],75,2,2,1,1,0,unarmed,3,2.0,4.0,1.0,15.0,3.0,ranged,3.0
962,bf844892,Karthaen,Sylvaneth,Skaeth's Wild Hunt,order,5,3,12,['bulwark'],85,3,4,2,1,0,mace,3,,,,,,,
963,26368c9b,Skaeth the Huntsman,Sylvaneth,Skaeth's Wild Hunt,order,8,4,22,"['hero', 'mount']",160,2,5,2,8,0,spear,4,,,,,,,
964,d6ab1b04,"Ahnslaine, Revenant Archer",Sylvaneth,Ylthari's Guardians,order,4,3,10,[],65,2,2,1,1,0,unarmed,3,2.0,4.0,1.0,15.0,3.0,ranged,3.0
965,a1278c1a,Skhathael,Sylvaneth,Ylthari's Guardians,order,4,3,12,[],85,4,4,2,1,0,sword,3,,,,,,,
966,01198dbb,Gallanghann of the Glade,Sylvaneth,Ylthari's Guardians,order,4,3,10,[],80,2,6,3,2,0,axe,4,,,,,,,
967,15b05d0e,Ylthari,Sylvaneth,Ylthari's Guardians,order,4,3,20,['hero'],125,3,4,1,2,0,club,3,2.0,6.0,3.0,7.0,3.0,blast,3.0
968,76808c49,"Ylarin, Master of the Paths",Sylvaneth,Heralds of Kurnoth,order,8,4,22,"['hero', 'mount']",175,4,4,2,2,0,spear,4,2.0,4.0,2.0,8.0,0.0,ranged,4.0
969,59c328c9,"Cullon, Axe of Kurnoth",Sylvaneth,Heralds of Kurnoth,order,8,3,20,"['brute', 'mount']",165,4,4,3,1,0,axe,5,,,,,,,
970,19ff6414,"Lenwythe, Eye of the Forest",Sylvaneth,Heralds of Kurnoth,order,8,3,20,"['mount', 'scout']",160,2,3,2,1,0,claws,3,2.0,4.0,2.0,12.0,3.0,ranged,3.0
971,f4bd295d,Chameleon Skink with Dartpipe,Hunters of Huanchi,,order,6,2,8,['agile'],60,2,2,1,6,0,ranged,1,,,,,,,
972,6b3bb614,Chameleon Skink with Moonstone Club,Hunters of Huanchi,,order,6,3,8,"['agile', 'trapper']",65,3,3,1,1,0,club,3,,,,,,,
973,32e09a29,Chameleon Skink Hornblower with Moonstone Club,Hunters of Huanchi,,order,6,2,8,"['agile', 'scout']",65,3,3,1,1,0,club,3,,,,,,,
974,0d66ab78,Chameleon Skink Hornblower with Dartpipe,Hunters of Huanchi,,order,6,2,8,"['agile', 'scout']",65,2,2,1,6,0,ranged,1,,,,,,,
975,e69ae498,Huanchi's Claw,Hunters of Huanchi,,order,6,3,10,"['agile', 'icon-bearer']",75,2,4,1,8,0,spear,3,,,,,,,
976,5169c103,Chameleon Skink Alpha with Dartpipe,Hunters of Huanchi,,order,6,2,12,"['hero', 'agile']",80,2,2,1,6,0,ranged,1,,,,,,,
977,40e91b1b,Chameleon Skink Alpha with Moonstone Club,Hunters of Huanchi,,order,6,3,12,"['hero', 'agile', 'trapper']",90,4,3,1,1,0,club,3,,,,,,,
978,1f36c1e8,Terrawing,Hunters of Huanchi,,order,10,3,8,"['fly', 'beast']",90,3,3,1,1,0,claws,3,,,,,,,
979,fe3c9b45,"Hendrick, The Silver Wolf",Blacktalons,,order,4,5,25,['champion'],155,4,4,2,1,0,sword,4,3.0,5.0,2.0,1.0,0.0,sword,5.0
980,5feaf59c,"Lorai, Child of the Abyss",Blacktalons,,order,5,3,20,"['fly', 'mystic']",160,2,3,1,1,0,dagger,3,3.0,7.0,3.0,7.0,3.0,blast,3.0
981,349b6dfe,Shakana Goldenblade,Blacktalons,,order,4,5,25,['destroyer'],180,3,4,2,1,0,sword,4,4.0,2.0,1.0,15.0,3.0,ranged,3.0
982,a0fb0704,Rostus Oxenhammer,Blacktalons,,order,4,6,25,['champion'],200,4,6,3,1,0,hammer,6,,,,,,,
